Var1,Freq
SLC22A3,2.59132324668563
CABP1,2.58721478811383
ZBTB46,2.58338076908418
LHFPL6,2.58324161585805
CRADD,2.58193748595796
SETD5,2.58063386422935
ZBTB2,2.57955049356969
AC073050.1,2.57774877091199
AC119673.2,2.57426720725188
MB21D2,2.57342390262175
CCDC6,2.57188673529699
MIR29B2CHG,2.57150692113519
ZNF730,2.56765444549501
INTS7,2.56687596056069
ARHGAP42,2.56055023905063
SYNJ2,2.55946379935112
DENND1A,2.55266006588381
AC005009.2,2.55262563789294
NCAM2,2.54659715312119
NHSL1,2.54635379230576
SPIRE1,2.54617892045674
MPHOSPH6,2.54450774060613
ZRSR2,2.54152425855942
CRYAB,2.53942140413027
ENPP6,2.53434014978049
TAF8,2.53224912576161
AL445426.1,2.53035435664145
BMT2,2.52904248519912
AGAP1,2.52797385026676
MLLT3,2.52775499489664
PDK1,2.52530717873465
CTNNBL1,2.52508739855203
ITGBL1,2.52112257756316
EPB41L2,2.51903914463467
CCND3,2.51845122158891
ESYT3,2.5168536072521
DENND5B,2.51582101272012
NEAT1,2.51459124094887
RFTN2,2.51372209561614
AL122014.1,2.51129370025293
LINC00472,2.50889589076598
AC068308.1,2.5063569859547
ARRB1,2.50135582305213
DIP2C,2.50126004969298
DNAJC12,2.4982856314024
HILPDA,2.49542268033967
ABCC8,2.49531178548086
AC015727.1,2.49206248803122
SMIM17,2.4906279636433
HSP90AA1,2.48884717583866
PRDM16-DT,2.48786480760087
LRP4,2.4876360998034
CNNM2,2.48493115709598
PIGZ,2.48461152207402
HDAC3,2.48345448699804
SLC5A11,2.48277606435072
ADCY8,2.48267896701782
DLG2,2.481490156045
SAP30,2.4782005498226
GRID1,2.47796561002137
C10orf90,2.47702663399814
AL157396.1,2.47650348047611
KCNK1,2.4744842445603
LINC00294,2.4709963887319
DDX27,2.46924776132279
TAF3,2.46843244558174
SLC39A11,2.4613664695362
PSMD4,2.46019157528939
AC079382.2,2.45908534321559
TFCP2L1,2.45842329303086
NEDD4L,2.45224266158789
C11orf49,2.45188888922078
AC005856.1,2.45175226928288
AC018618.1,2.4515564234642
RGS7,2.44952867733591
GPT2,2.44716624259927
AKT3,2.44697825101346
MYOM2,2.44536800582626
MXI1,2.44463506532355
RAB31,2.44213509432171
USP31,2.44213444604938
NRXN1,2.44173526143342
HSP90AB1,2.44083473462855
AL034417.4,2.44001965592559
CPEB4,2.43941937421277
DOCK3,2.43660011094265
NR3C2,2.43452185211439
MKLN1,2.43326378789833
NFKBIZ,2.4308561321506
BAG2,2.43025360816682
HOMER1,2.42893323423541
SENP3,2.42670466643464
MBOAT2,2.42273115598436
GRIA3,2.42270201367786
HS3ST3A1,2.41923440051113
CCDC88B,2.41749146791295
RAB3IP,2.41601188214783
TMC7,2.41401728329112
CDK8,2.41393725793725
STXBP5,2.41380711327275
AK5,2.41032338632193
CYREN,2.40780232472537
MACO1,2.40694948361709
AC010618.3,2.40551088253219
THSD7A,2.40359014576755
PIK3R1,2.40111313839985
ARMH4,2.40094338257866
DUXAP8,2.39904042643389
CLK2,2.3967450459466
CA2,2.38838548576093
HECW2,2.38792847564128
ADARB2,2.38639009518237
MBD5,2.3846193718314
CTXND1,2.38457252211323
AC082651.1,2.38404539646406
ADAMTS19,2.38269317758347
PFDN2,2.38210836393526
MEIS2,2.38206189250902
ZNF804B,2.38092437508212
GRAMD1C,2.37922589290482
RBFOX2,2.37525950754537
TMEM178B,2.37431157644458
ELP4,2.37070465480158
PARD3,2.36831723462841
AC106729.1,2.36769472011797
OAF,2.36476754775343
CDK19,2.35974653676342
CDC27,2.35474057195938
OLMALINC,2.35466492472913
GYS1,2.35390535326872
GLCCI1,2.35353167509845
MPP6,2.35344336776687
ZBTB20,2.35098547011212
SIAH2,2.34581757350958
AC100801.1,2.34442351489228
EEF2K,2.34425749109693
AL133325.3,2.34032482708681
AC008467.1,2.34023077916334
SLC25A22,2.33891891991109
CC2D2B,2.33622990286256
AL139274.2,2.33454259449549
ZFAND3,2.33258391551788
TCOF1,2.33077990707005
INTS6,2.32572510332262
SCG5,2.32405820983691
AC026979.4,2.32094599203504
EMX2OS,2.3199291803424
BEST1,2.31627458992284
AC023282.1,2.31415532150066
PFKP,2.31166136914304
POGLUT3,2.31143358306989
CHRDL1,2.31111103900451
DNMBP-AS1,2.30946808801246
IMPG2,2.30860965029675
STK32A,2.30679343078083
TMEM140,2.30343594348239
CKMT2,2.30204842695563
AC012020.1,2.30097614539075
KIAA0319,2.29811389390167
CGNL1,2.29738474281689
USP6NL,2.2972853370242
SERPINI1,2.29335633886404
TULP4,2.29111597700216
TBC1D32,2.28716205970983
STARD4,2.28512328900048
EMSY,2.2840758400883
METTL23,2.28206848148849
LINC01410,2.27905493586712
FAM214A,2.27865579347098
RAB9A,2.27580736755449
KHDRBS2,2.27451524490666
XKR6,2.27441131573141
PICALM,2.27298964518011
SDK1,2.27265705782177
MDGA2,2.27165157996353
BRINP2,2.27151416176027
BHMT2,2.26932458352314
TTC3,2.26897295190424
SPOCK3,2.26776729524824
LRRC7,2.26546009171579
CSPG5,2.26505342650104
DAB1,2.26249902785853
PCSK5,2.26140348874155
UBE2B,2.26075622714199
TTC9C,2.25693825176815
STK17A,2.25598096404286
MCM3AP-AS1,2.25518331071274
ANKS1B,2.25277940356311
PYGL,2.25183824872858
UBE2D3,2.25005068553418
C17orf100,2.24993063194055
DCAF6,2.24918676455611
FSTL5,2.247096696299
ERRFI1,2.24623271780246
TRAK1,2.24481866892408
MAP4K5,2.2446205522647
ANKDD1B,2.24318378927543
ABCB9,2.24136543017847
HDAC2,2.24077470439961
SEMA5A,2.24012341364959
ZNF350,2.23977111086141
AC011444.3,2.23875561752613
MXD1,2.23597786317017
RYBP,2.23503114250397
HS3ST5,2.23331730787795
RCC1,2.23258741959203
CASKIN1,2.23213911777719
FLG-AS1,2.23148443157924
ABCA13,2.22844181370196
NCR3LG1,2.22660620548338
MTUS1,2.22603143218828
PPARGC1B,2.22538670340818
AL355773.1,2.22485899131033
LIN52,2.22360211991295
AGMO,2.22317679948174
ALCAM,2.22284364189328
HK2,2.21509982508527
PCGF5,2.2138325939774
TECPR1,2.21383000967735
LINC01954,2.21374382835583
RAP1GDS1,2.21265530037513
MIR3659HG,2.21097685472003
AL606923.2,2.20928251740093
SLC22A23,2.20877653077047
PCDH17,2.20791532912138
NOA1,2.20732687647891
PPID,2.20661634526388
HIF1A-AS3,2.20582719174119
DNAJB6,2.20375118124154
AC112493.1,2.2019622917012
SLC2A1,2.20050433387972
ZNF727,2.19830545521046
ASTN2,2.19796597506781
SLC7A9,2.19758614615423
TNIK,2.19635000791708
PTCH1,2.19411863269147
CHSY1,2.19339425904097
FGD6,2.19110706459553
PHLPP1,2.19033178428979
KLHL4,2.19003358117538
EPS8,2.1895241883252
ADORA2B,2.18871790435088
LRTM1,2.1886682981478
TSPAN13,2.18850057820765
KDM4B,2.18677637137506
AC009501.3,2.18633864718171
AL353759.1,2.18255980877052
SOX1-OT,2.18025969444776
SERPINE1,2.17903280959646
SLC25A18,2.17790475279306
PPFIBP1,2.17509283049408
AC006305.1,2.1748610791286
PCSK6,2.17381418029606
BRD8,2.17294881903403
HSD17B1,2.17289568446097
RAB4B,2.17019764408072
PLCB1,2.16959580486089
GNG2,2.16802229415938
CLEC16A,2.16790269179192
TMEFF2,2.16735108333459
SLMAP,2.16603362649806
LINC01505,2.16277891054904
ZFHX2,2.16183188727967
LRP1B,2.16019836402497
FAM168A,2.15905535760992
CCDC134,2.15854906847983
CNTNAP4,2.15836295045492
SLC7A8,2.15794934276331
SLC2A12,2.15597346536695
AC010168.2,2.15595894275392
AF064858.1,2.15520493848485
NPTX2,2.15433496845819
PTPRM,2.15359205513945
AC091180.5,2.1532307531054
SCN8A,2.14802671377888
RFX2,2.1472738474358
UBE2E2,2.14589887995663
RUNX1,2.14520661469262
AL121820.2,2.14469582951939
AMPH,2.14435905800225
STARD13,2.14202320817036
ACER3,2.14188102051878
NSG2,2.14123176180695
DIP2B,2.14115801712038
FAM151B,2.13945738121122
STARD3,2.13649380581512
STPG4,2.13455807738762
AC003093.1,2.13024812266506
PRKCA,2.12552734432435
AL355612.1,2.12549897446583
AC011815.2,2.12548938800157
SMYD3,2.12359953318673
AP2A1,2.12224598691505
CCNG2,2.12041152399765
EGLN1,2.12010752677764
COLGALT2,2.11861549658651
ETV5,2.11615904763025
CLEC18B,2.11611566348979
YPEL2,2.11587677281583
BRAF,2.1155376437271
PIEZO2,2.11470823627218
ZNF728,2.11276292699628
PAN2,2.10778876019819
OR3A2,2.10581400334181
QDPR,2.10568891947552
SYTL4,2.10546215878922
FOXP1,2.103418484631
LRRC1,2.1018806161507
PTPN11,2.09626304268299
KCNMB3,2.09620810662843
TNR,2.09402033786163
C5orf66,2.0936139638603
FTH1,2.09227681898585
LINC01060,2.09172907143213
AL662907.3,2.0898912510852
EYA3,2.08903219670909
CPNE5,2.08756561863602
PGM1,2.08537369895111
GTF2E1,2.08013427306862
BX842242.1,2.08012910674172
FMO5,2.07908403237499
FAT3,2.0790111571285
FMNL2,2.07887782550634
INPP5D,2.07823890790384
THOC7,2.07790408288829
KCNQ3,2.07622431269662
NPAS3,2.07565522765493
MPPED2,2.07539899670966
CNTFR,2.07472054927404
AC010809.2,2.07436266448106
PLOD2,2.07346034259119
SPRY4,2.07226229160135
MIR31HG,2.07151721404703
GTF2H2,2.06987491687628
GMNN,2.06950617101041
PPM1L,2.06717563082656
KLHL29,2.06239780879663
TBCE.1,2.0606403118426
SASH1,2.06042726198132
PGBD1,2.06003368640873
TMEM246,2.05866948177789
SDC2,2.05815236013387
EIF5,2.05691902585595
CLASP1,2.05512549782839
CXXC4,2.05324250826773
FEM1C,2.05150280949237
MSANTD1,2.05128343199509
FBXO33,2.04844765509651
AC016597.1,2.04823126464309
P4HA1,2.0470357983042
CASZ1,2.04678606955705
LPL,2.04447618792508
WDR17,2.04417588751027
VWA8,2.04400298724667
GNA14,2.04306374353446
AC005520.2,2.04296216014188
ANAPC16,2.04091467658694
PRICKLE2,2.04002906023984
NOL4,2.04002284198634
DXO,2.03902608433073
SLC4A4,2.03896486910115
AL035701.1,2.03830571527248
NFAT5,2.03539751814653
MEIKIN,2.03539250444498
ELMO1,2.03521416115907
AC092958.1,2.0337144758805
AHSA1,2.03223609563931
ATP8B2,2.03034491230552
CWC15,2.02994069144724
KSR1,2.02861449073886
SEM1,2.02852375135893
WDR26,2.02683843802564
FTX,2.02485141039468
LHFPL3,2.02405974688333
PPM1E,2.02342156598353
ASTN1,2.02185030599696
MCC,2.02077479168386
PI4K2B,2.01884807648077
TOM1,2.01838935508604
RIPOR2,2.01811521127872
FAM118B,2.01729334506081
TBC1D10A,2.01685892390031
ZMIZ1,2.01634657016328
AC119674.1,2.01567280081461
GABRA4,2.01537875705731
PHKA1,2.01051957745645
MAP4K4,2.00934092049365
AK3,2.00917566964802
TDRD6,2.00839047339516
PCDHGA1,2.00819772415791
MIB1,2.0075409155808
ITGA10,2.00734194239289
C12orf29,2.00629914118479
DGKI,2.00521611998897
MAP3K13,2.00454003834505
PSMD1,2.0008166600182
MSI2,2.00058847919976
DYNC1I1,1.99824566742595
SGK1,1.99728481160717
PSMD6,1.99645504086967
PGK1,1.99576397756319
KCNQ2,1.99503500053546
PLEKHA1,1.99263740504704
GALNTL6,1.99193980393947
ERC1,1.99081325748822
P2RX7,1.99054527064292
BCL2L12,1.99028754224674
SEPTIN6,1.99014218543267
SNW1,1.98997112144485
SLC9A7,1.98965834619468
MYH14,1.98676812701583
DNAI2,1.98068876812705
HERC3,1.98058612356119
IKBKE,1.97986299017502
DNAJB1,1.97909214995958
ARFGEF3,1.97785820161704
CCP110,1.97773779807643
AL034417.3,1.97723188368107
VEGFD,1.97687406659672
AC092902.4,1.97677214817341
AC092957.1,1.97592645188384
SIX4,1.97584165104122
DNAJC2,1.97548641589061
AC243964.3,1.97545445542462
DPF1,1.97482306498002
KALRN,1.97421704678753
SPATA2L,1.97411992033673
OSBPL3,1.97375871775352
CACYBP,1.97178734275125
AGO2,1.97146361570664
SPRY3,1.97139195788472
USP46,1.97046415422395
THAP3,1.96817572472082
DCUN1D1,1.96645829446521
DOCK10,1.96426509416251
PLEKHG1,1.96416656949779
OSBPL1A,1.95946337911033
NEBL,1.95932757600079
PTGES3,1.95845217492367
KCTD8,1.958448193599
RABEP1,1.95699689248582
SPAG16,1.95631488521293
AL133325.2,1.95501955158718
DIABLO,1.95355591128281
CHORDC1,1.95185303171546
ZFAT,1.95013611944979
FOXO3,1.94853403871821
GPBP1L1,1.94653745416271
HELLS,1.94635592041424
PTGR1,1.94613582797484
WDFY3,1.94498963261671
MAGI2,1.94433500801832
AC090993.1,1.94341269969919
AL713852.1,1.94324574302221
PTPN4,1.94072021969999
AC245407.2,1.94064912735355
SAMD9L,1.93972722660212
SPON1,1.93819834560119
AQP4-AS1,1.93798295345923
NXN,1.93583942722024
ACACA,1.93580790993555
PACS1,1.93429958206972
RYR2,1.93397445480736
CHST11,1.93296583420304
KIAA1217,1.93216981827769
DNTTIP2,1.93211784443464
AL031651.2,1.93204188322188
PIP5K1C,1.93139999805731
RAB3GAP1,1.93130562951378
ZNF99,1.93113459477517
IGF2BP2,1.93110171965765
RALGAPA1,1.92912477076399
ABHD3,1.92812127118218
ARID2,1.92718336137995
ZNF320,1.92614915658296
RAP1GAP2,1.92564876243304
EFR3A,1.92514453543704
UNC5C,1.92492791665035
TNFRSF25,1.92362207440391
SLC6A6,1.92257628496288
SGMS1,1.92099232282921
KDM4C,1.92094152739283
PRR5,1.92026377206196
RAB10,1.91987602890394
CEP350,1.91981173326209
CHD2,1.91978726698079
CARMIL1,1.91870144775146
GALNT2,1.91859402812833
PPM1H,1.91798798564549
PHACTR3,1.91764810087694
MARK4,1.91635215144661
EVI5L,1.9160429027668
RYR1,1.91413784304421
AC006148.1,1.91092241850537
ARHGEF10,1.90862793640023
ELF4,1.90358579460223
INPP5F,1.90304454690331
ZNF257,1.90263497531061
KCND2,1.90259202968602
MEI4,1.90165936868759
EVC2,1.89942416029195
CBWD3,1.89532531641826
AGTPBP1,1.89458542467704
AP000873.2,1.89370064010103
TENM3-AS1,1.89111235038858
TCF12,1.88821704921159
REV3L,1.88539617995659
AL162493.1,1.88362975549707
RNF157,1.88254819345448
ANKRD13C,1.88074154239829
NIPBL,1.88068671196472
COLEC11,1.88049032863988
AC024563.1,1.88022657093106
CCSER1,1.88011463141556
SOBP,1.87888170230125
AC107375.1,1.87864123327126
ERBB3,1.87716636425035
RNF130,1.87666705321342
MIR124-2HG,1.87634866660503
MIR99AHG,1.87471380156293
CAMK2A,1.87447929017388
KCNIP1,1.87171178089681
GGA2,1.87161138395286
AC016949.1,1.86795940065202
AMD1,1.86781757107084
SOX13,1.86732743312419
LAT2,1.86486772971552
AL450345.2,1.86384581353252
RASGEF1C,1.86373272619911
IFT172,1.86338601837783
NBPF19,1.86289302587592
RNF43,1.86202414035785
SLC50A1,1.86141730222164
ZNF680,1.86048042367697
PIK3CA,1.85997645408553
BCAT1,1.85603083436292
ARHGEF4,1.85529000268228
WDR19,1.85377488886095
AC009053.3,1.85329034495358
COLCA2,1.85270606067866
SBF2,1.85262362154473
NAV3,1.85220087632352
PEX14,1.8511065867562
CTBP2,1.84882447281746
MED12L,1.84832267275731
E2F6,1.84769040040932
NPAS2,1.84632677461767
CHD9,1.84459478325393
CLMN,1.84384153273352
CASS4,1.84380057697974
PPP1R15A,1.84312291869322
RFX7,1.84304575387097
BNIP3,1.84228586371962
REPS2,1.84145199597548
DYRK1A,1.84048903136609
MYLK-AS1,1.83991465880017
AL445259.1,1.83770094865929
AMN1,1.83734444407221
TAF4,1.83667079402174
P2RY6,1.83613493718433
ARHGEF10L,1.83610141758084
AC107068.1,1.83387419335535
CASTOR2,1.83331178912394
BTF3,1.83130229359314
LONRF3,1.83093146327786
CHRM5,1.83000615208443
SRA1,1.82986153827949
AL645465.1,1.82914236077157
UMAD1,1.82708324786564
ANKIB1,1.8248894580266
KCTD13,1.82479443635344
AC010476.2,1.82462550562645
KLHL22,1.82426627628477
PNPLA7,1.82374392418991
ZNF274,1.82268905315024
CBR1,1.82201649109098
AC107214.1,1.8206915160081
CECR2,1.82050028267434
AC066613.2,1.82012871504374
SLC35G1,1.81932038357169
KDM6A,1.81895580283347
UBE2G1,1.81873929138464
CAMKK1,1.81848412828641
TESK2,1.81837426346431
AL589843.1,1.81674904908112
NHSL2,1.81652352653921
GJC2,1.81455793459628
HSPE1,1.81399010536553
SOS1,1.81372862923914
ITPK1,1.81358237438781
ZNF521,1.8132665398988
KCNQ1OT1,1.81220322666609
ZNF451-AS1,1.81218175207151
FBXO17,1.81214657578648
AC016745.1,1.81206668899145
OXSR1,1.809762353213
EIF2A,1.80942312744108
TTBK2,1.80941831684324
SRGAP2,1.80930943169492
TTPA,1.80822601677759
SH2B2,1.80822506815794
AC092279.1,1.80810322201001
KDM2A,1.80809681217088
ATF1,1.807236917407
PAPLN,1.80661089177199
CLIC5,1.80529585330651
TSHZ1,1.80471777322712
MYRIP,1.80461597492713
EAF2,1.80386153956715
MAP3K3,1.80192380389106
HELZ,1.79998554597349
ACSBG1,1.79991382874327
PCYT1B,1.79923078295127
SNX32,1.79740040303371
ERI3,1.79689734105894
WDR66,1.79684619722241
KTN1,1.79632862276307
ANKLE1,1.79619080927713
PDE10A,1.79488268880029
AC090015.1,1.79301748550369
TPD52,1.79271126099608
PLXNA2,1.79244599959134
ZNF354A,1.79143321057472
PCDH19,1.79120166258626
HAGH,1.79091622334116
FAM53A,1.79069580732199
TBX6,1.79067015521552
DNAJA1,1.7905776414886
IQSEC2,1.79047035062964
SRP19,1.78973198131446
MIR4458HG,1.78968469229325
SAE1,1.78912780918425
HK1,1.78906965558571
TOGARAM1,1.78849954861851
HECTD4,1.78817904072455
SCAPER,1.78781942272804
LINC02199,1.78778846535992
SPATA6L,1.78735422618308
TTC28,1.78632309380683
AL390755.1,1.78612940762065
SEPSECS-AS1,1.78428848622399
AC008147.2,1.78346404316981
TTLL11,1.78331844653696
FAM106A,1.7829373294695
AC124854.1,1.78171339329825
AKIRIN1,1.77951446390176
AL392172.1,1.77793856815918
NDRG1,1.77755233355892
BAIAP2,1.77601333496534
ATAD3C,1.77517361430146
KCNK12,1.77477234030782
AC007405.1,1.77389122167814
SCYL2,1.77380079051822
PCDH11X,1.77376519077789
UNC5D,1.77107434575899
RNGTT,1.77047455420438
DLC1,1.7702482439452
PSMB1,1.77002173505274
ACACB,1.76919443597021
CTRL,1.76893074054753
WIPF1,1.76879197607963
ZSCAN23,1.76841263549521
ABLIM2,1.7680163785166
INSYN2B,1.76799014842981
XRCC1,1.76795143843443
TSC22D3,1.76791642598136
LSMEM1,1.76758476072432
MIR34AHG,1.76720018392966
TOM1L2,1.76677998601101
ZNF654,1.76671516861061
RAPGEF2,1.76591178092185
OCLN,1.76505396341526
VAV3,1.76270768708646
LINC00862,1.7624086145647
SPINDOC,1.76221112474762
ANKH,1.75899999245251
FYN,1.75891267680568
Z68871.1,1.75785286225016
CRYBG3,1.7578325967749
ACSS3,1.75775913224019
LRRC37B,1.75757878634883
C5orf17,1.75659408111609
AC090518.1,1.75658102383226
CRMP1,1.7563491366532
AP000866.6,1.75372013471781
SOCS2,1.75351307649834
ATP13A5,1.75304141988623
TMEM161B-AS1,1.75220140324801
TACR1,1.75213493243493
CNDP1,1.75103550045424
SUCLG2-AS1,1.7509331989439
HSPH1,1.7508782246891
ZNF106,1.75065507979904
CDH13,1.75056440164832
SLC1A4,1.7500910387346
LINC02458,1.74990294339805
CSMD1,1.74919302541026
PLD1,1.74891464605376
ACOT11,1.74870457673319
SIK3,1.74855249688528
FGL1,1.74828422755353
ETNPPL,1.74816988874708
LUCAT1,1.74795220244117
ACSS2,1.74786220472488
IRAK2,1.7464458226915
BDH1,1.7451416238271
THEMIS,1.74443722738326
ELOVL5,1.74380232535075
ENAH,1.74368954338111
LYG1,1.74357098636628
ACSBG2,1.74238495765993
CDH2,1.74168590410869
F11-AS1,1.74135352422682
SLITRK2,1.74096437135322
MIR181A1HG,1.74021158582448
IGF1R,1.73921857743822
ST6GALNAC3,1.73782224608114
AC107021.2,1.73694247259749
ECM1,1.73670196605488
AC079447.1,1.73582890238048
CLDN10,1.73565951417129
NEO1,1.7331607648362
SAMD12,1.73283790380585
ASB3,1.73213589514987
LRP2,1.73182657171461
PAIP2,1.72934211214511
GABRA2,1.72538633919303
C2orf69,1.72530782231791
LINC01278,1.72391251453991
SIPA1L1,1.72370882318895
NT5C2,1.72365318329718
TEAD1,1.72143715095487
ZNF454,1.71857484529603
OXR1,1.71764600440169
FNIP1,1.71758430320926
CAND2,1.71726886796727
NCOA2,1.71612086204106
ADAM10,1.7158283768641
FOXK2,1.71558185695968
GDPD1,1.71557646500483
ZFPM2,1.71414798069131
ATE1,1.71399858225174
IRAK1BP1,1.71309291079487
PCLAF,1.71284857246805
AL354771.1,1.71167877441603
LDLRAD3,1.71140982033134
PIP4K2A,1.710458915939
CERS6,1.70981011291962
AC023095.1,1.70972670929641
EPB41L5,1.70749670722641
PTP4A2,1.7067882002702
LRRTM1,1.70650600703282
NWD1,1.70627269768
KCNJ2,1.70547199456446
MOSMO,1.7050835700094
JPX,1.70333200842223
CAMK1D,1.70189968694397
AL512452.1,1.70155874476989
